"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T16:08:35+02:00";286158372.5920417
"Total Network Transmitted";"2020-05-04T16:08:40+02:00";287581098.9547485
"Total Network Transmitted";"2020-05-04T16:08:45+02:00";300668312.11746264
"Total Network Transmitted";"2020-05-04T16:08:50+02:00";294592045.6241648
"Total Network Transmitted";"2020-05-04T16:08:55+02:00";297297577.2500993
"Total Network Transmitted";"2020-05-04T16:09:00+02:00";298471179.80993754
"Total Network Transmitted";"2020-05-04T16:09:05+02:00";291685588.34934986
"Total Network Transmitted";"2020-05-04T16:09:10+02:00";291137710.52307695
"Total Network Transmitted";"2020-05-04T16:09:15+02:00";292272730.96616614
"Total Network Transmitted";"2020-05-04T16:09:20+02:00";285339072
"Total Network Transmitted";"2020-05-04T16:09:25+02:00";286739474.50935936
"Total Network Transmitted";"2020-05-04T16:09:30+02:00";288552368.9310083
"Total Network Transmitted";"2020-05-04T16:09:35+02:00";285096066.9927229
"Total Network Transmitted";"2020-05-04T16:09:40+02:00";288401516.94173175
"Total Network Transmitted";"2020-05-04T16:09:45+02:00";287291154.0581515
"Total Network Transmitted";"2020-05-04T16:09:50+02:00";291252481.034767
"Total Network Transmitted";"2020-05-04T16:09:55+02:00";291133086.6450968
