"Series";"Time";"Value"
"Total Network Received";"2020-05-04T16:19:55+02:00";566746619.8391293
"Total Network Received";"2020-05-04T16:20:00+02:00";578884312.2133973
"Total Network Received";"2020-05-04T16:20:05+02:00";575157508.8000001
"Total Network Received";"2020-05-04T16:20:10+02:00";574965664
"Total Network Received";"2020-05-04T16:20:15+02:00";567124552.6341795
"Total Network Received";"2020-05-04T16:20:20+02:00";570874451.55458
"Total Network Received";"2020-05-04T16:20:25+02:00";570465747.1999999
"Total Network Received";"2020-05-04T16:20:30+02:00";562964163.5823255
"Total Network Received";"2020-05-04T16:20:35+02:00";557480786.4190193
"Total Network Received";"2020-05-04T16:20:40+02:00";580063059.3708118
"Total Network Received";"2020-05-04T16:20:45+02:00";562430550.1244357
"Total Network Received";"2020-05-04T16:20:50+02:00";568175631.615028
"Total Network Received";"2020-05-04T16:20:55+02:00";566312069.9192506
"Total Network Received";"2020-05-04T16:21:00+02:00";572924876.2868228
"Total Network Received";"2020-05-04T16:21:05+02:00";570200783.1427197
"Total Network Received";"2020-05-04T16:21:10+02:00";566701509.2982345
"Total Network Received";"2020-05-04T16:21:15+02:00";567413593.6576471
"Total Network Received";"2020-05-04T16:21:20+02:00";573111553.0352174
"Total Network Received";"2020-05-04T16:21:25+02:00";575243376.0505499
"Total Network Received";"2020-05-04T16:21:30+02:00";573895064.0826473
"Total Network Received";"2020-05-04T16:21:35+02:00";574293805.1672866
"Total Network Received";"2020-05-04T16:21:40+02:00";568124805.1385322
"Total Network Received";"2020-05-04T16:21:45+02:00";563214871.8574512
"Total Network Received";"2020-05-04T16:21:50+02:00";564737314.850711
"Total Network Received";"2020-05-04T16:21:55+02:00";574385977.0884223
"Total Network Received";"2020-05-04T16:22:00+02:00";571846104.7463554
