"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T13:39:40+02:00";7965552640
"Total apps memory used";"2020-05-04T13:39:45+02:00";7974039552
"Total apps memory used";"2020-05-04T13:39:50+02:00";7990452224
"Total apps memory used";"2020-05-04T13:39:55+02:00";7969124352
"Total apps memory used";"2020-05-04T13:40:00+02:00";7992590336
"Total apps memory used";"2020-05-04T13:40:05+02:00";7977549824
"Total apps memory used";"2020-05-04T13:40:10+02:00";7968935936
"Total apps memory used";"2020-05-04T13:40:15+02:00";7990022144
"Total apps memory used";"2020-05-04T13:40:20+02:00";7993618432
"Total apps memory used";"2020-05-04T13:40:25+02:00";7976873984
"Total apps memory used";"2020-05-04T13:40:30+02:00";7982039040
"Total apps memory used";"2020-05-04T13:40:35+02:00";7973363712
"Total apps memory used";"2020-05-04T13:40:40+02:00";7987060736
"Total apps memory used";"2020-05-04T13:40:45+02:00";8003469312
"Total apps memory used";"2020-05-04T13:40:50+02:00";8003702784
"Total apps memory used";"2020-05-04T13:40:55+02:00";7979802624
"Total apps memory used";"2020-05-04T13:41:00+02:00";7990415360
"Total apps memory used";"2020-05-04T13:41:05+02:00";7985045504
"Total apps memory used";"2020-05-04T13:41:10+02:00";7988953088
"Total apps memory used";"2020-05-04T13:41:15+02:00";7990325248
"Total apps memory used";"2020-05-04T13:41:20+02:00";7993233408
"Total apps memory used";"2020-05-04T13:41:25+02:00";7984320512
"Total apps memory used";"2020-05-04T13:41:30+02:00";7995719680
"Total apps memory used";"2020-05-04T13:41:35+02:00";7985762304
"Total apps memory used";"2020-05-04T13:41:40+02:00";7990915072
"Total apps memory used";"2020-05-04T13:41:45+02:00";8001728512
"Total apps memory used";"2020-05-04T13:41:50+02:00";7998631936
"Total apps memory used";"2020-05-04T13:41:55+02:00";7993917440
"Total apps memory used";"2020-05-04T13:42:00+02:00";7986819072
"Total apps memory used";"2020-05-04T13:42:05+02:00";7984467968
"Total apps memory used";"2020-05-04T13:42:10+02:00";7985934336
"Total apps memory used";"2020-05-04T13:42:15+02:00";7977156608
"Total apps memory used";"2020-05-04T13:42:20+02:00";7995191296
"Total apps memory used";"2020-05-04T13:42:25+02:00";7984574464
"Total apps memory used";"2020-05-04T13:42:30+02:00";7992676352
"Total apps memory used";"2020-05-04T13:42:35+02:00";7995547648
"Total apps memory used";"2020-05-04T13:42:40+02:00";8016052224
"Total apps memory used";"2020-05-04T13:42:45+02:00";8023941120
"Total apps memory used";"2020-05-04T13:42:50+02:00";8008253440
"Total apps memory used";"2020-05-04T13:42:55+02:00";8012775424
"Total apps memory used";"2020-05-04T13:43:00+02:00";8032124928
"Total apps memory used";"2020-05-04T13:43:05+02:00";8024952832
"Total apps memory used";"2020-05-04T13:43:10+02:00";8009506816
"Total apps memory used";"2020-05-04T13:43:15+02:00";8011116544
"Total apps memory used";"2020-05-04T13:43:20+02:00";8026521600
"Total apps memory used";"2020-05-04T13:43:25+02:00";8023732224
"Total apps memory used";"2020-05-04T13:43:30+02:00";8008028160
"Total apps memory used";"2020-05-04T13:43:35+02:00";8000020480
"Total apps memory used";"2020-05-04T13:43:40+02:00";8008585216
"Total apps memory used";"2020-05-04T13:43:45+02:00";8026275840
"Total apps memory used";"2020-05-04T13:43:50+02:00";8015884288
"Total apps memory used";"2020-05-04T13:43:55+02:00";8006180864
"Total apps memory used";"2020-05-04T13:44:00+02:00";8022327296
"Total apps memory used";"2020-05-04T13:44:05+02:00";8009854976
"Total apps memory used";"2020-05-04T13:44:10+02:00";8011292672
"Total apps memory used";"2020-05-04T13:44:15+02:00";8011898880
"Total apps memory used";"2020-05-04T13:44:20+02:00";8012521472
"Total apps memory used";"2020-05-04T13:44:25+02:00";8012300288
"Total apps memory used";"2020-05-04T13:44:30+02:00";8008540160
"Total apps memory used";"2020-05-04T13:44:35+02:00";8008441856
"Total apps memory used";"2020-05-04T13:44:40+02:00";8019132416
"Total apps memory used";"2020-05-04T13:44:45+02:00";8028004352
"Total apps memory used";"2020-05-04T13:44:50+02:00";8034537472
"Total apps memory used";"2020-05-04T13:44:55+02:00";8020975616
"Total apps memory used";"2020-05-04T13:45:00+02:00";8035885056
"Total apps memory used";"2020-05-04T13:45:05+02:00";8036466688
"Total apps memory used";"2020-05-04T13:45:10+02:00";8031023104
"Total apps memory used";"2020-05-04T13:45:15+02:00";8029204480
"Total apps memory used";"2020-05-04T13:45:20+02:00";8019521536
"Total apps memory used";"2020-05-04T13:45:25+02:00";8028372992
"Total apps memory used";"2020-05-04T13:45:30+02:00";8037224448
"Total apps memory used";"2020-05-04T13:45:35+02:00";8038182912
"Total apps memory used";"2020-05-04T13:45:40+02:00";8034746368
"Total apps memory used";"2020-05-04T13:45:45+02:00";8029552640
"Total apps memory used";"2020-05-04T13:45:50+02:00";8026497024
"Total apps memory used";"2020-05-04T13:45:55+02:00";8033107968
"Total apps memory used";"2020-05-04T13:46:00+02:00";8043253760
"Total apps memory used";"2020-05-04T13:46:05+02:00";8035368960
