"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T16:50:55+02:00";10124414976
"Total apps memory used";"2020-05-04T16:51:00+02:00";10122891264
"Total apps memory used";"2020-05-04T16:51:05+02:00";10145398784
"Total apps memory used";"2020-05-04T16:51:10+02:00";10178535424
"Total apps memory used";"2020-05-04T16:51:15+02:00";10151657472
"Total apps memory used";"2020-05-04T16:51:20+02:00";10177024000
"Total apps memory used";"2020-05-04T16:51:25+02:00";10147115008
"Total apps memory used";"2020-05-04T16:51:30+02:00";10153058304
"Total apps memory used";"2020-05-04T16:51:35+02:00";10188873728
"Total apps memory used";"2020-05-04T16:51:40+02:00";10164183040
"Total apps memory used";"2020-05-04T16:51:45+02:00";10180153344
"Total apps memory used";"2020-05-04T16:51:50+02:00";10172092416
"Total apps memory used";"2020-05-04T16:51:55+02:00";10149441536
"Total apps memory used";"2020-05-04T16:52:00+02:00";10169311232
"Total apps memory used";"2020-05-04T16:52:05+02:00";10155565056
"Total apps memory used";"2020-05-04T16:52:10+02:00";10163503104
"Total apps memory used";"2020-05-04T16:52:15+02:00";10162040832
"Total apps memory used";"2020-05-04T16:52:20+02:00";10192945152
"Total apps memory used";"2020-05-04T16:52:25+02:00";10170777600
"Total apps memory used";"2020-05-04T16:52:30+02:00";10158481408
"Total apps memory used";"2020-05-04T16:52:35+02:00";10181857280
"Total apps memory used";"2020-05-04T16:52:40+02:00";10151538688
"Total apps memory used";"2020-05-04T16:52:45+02:00";10155835392
"Total apps memory used";"2020-05-04T16:52:50+02:00";10194636800
"Total apps memory used";"2020-05-04T16:52:55+02:00";10167750656
"Total apps memory used";"2020-05-04T16:53:00+02:00";10194481152
"Total apps memory used";"2020-05-04T16:53:05+02:00";10191060992
"Total apps memory used";"2020-05-04T16:53:10+02:00";10163019776
"Total apps memory used";"2020-05-04T16:53:15+02:00";10167889920
"Total apps memory used";"2020-05-04T16:53:20+02:00";10194677760
"Total apps memory used";"2020-05-04T16:53:25+02:00";10169184256
"Total apps memory used";"2020-05-04T16:53:30+02:00";10182328320
"Total apps memory used";"2020-05-04T16:53:35+02:00";10162798592
"Total apps memory used";"2020-05-04T16:53:40+02:00";10180308992
"Total apps memory used";"2020-05-04T16:53:45+02:00";10174083072
"Total apps memory used";"2020-05-04T16:53:50+02:00";10160971776
"Total apps memory used";"2020-05-04T16:53:55+02:00";10183790592
"Total apps memory used";"2020-05-04T16:54:00+02:00";10180460544
"Total apps memory used";"2020-05-04T16:54:05+02:00";10179108864
"Total apps memory used";"2020-05-04T16:54:10+02:00";10163269632
"Total apps memory used";"2020-05-04T16:54:15+02:00";10189037568
"Total apps memory used";"2020-05-04T16:54:20+02:00";10181492736
"Total apps memory used";"2020-05-04T16:54:25+02:00";10182963200
"Total apps memory used";"2020-05-04T16:54:30+02:00";10183290880
"Total apps memory used";"2020-05-04T16:54:35+02:00";10170904576
"Total apps memory used";"2020-05-04T16:54:40+02:00";10168471552
"Total apps memory used";"2020-05-04T16:54:45+02:00";10159620096
"Total apps memory used";"2020-05-04T16:54:50+02:00";10207793152
"Total apps memory used";"2020-05-04T16:54:55+02:00";10180083712
"Total apps memory used";"2020-05-04T16:55:00+02:00";10189361152
"Total apps memory used";"2020-05-04T16:55:05+02:00";10176413696
"Total apps memory used";"2020-05-04T16:55:10+02:00";10187698176
"Total apps memory used";"2020-05-04T16:55:15+02:00";10197450752
"Total apps memory used";"2020-05-04T16:55:20+02:00";10205671424
"Total apps memory used";"2020-05-04T16:55:25+02:00";10230366208
"Total apps memory used";"2020-05-04T16:55:30+02:00";10166349824
"Total apps memory used";"2020-05-04T16:55:35+02:00";10200465408
"Total apps memory used";"2020-05-04T16:55:40+02:00";10191761408
"Total apps memory used";"2020-05-04T16:55:45+02:00";10200985600
"Total apps memory used";"2020-05-04T16:55:50+02:00";10179768320
"Total apps memory used";"2020-05-04T16:55:55+02:00";10185023488
"Total apps memory used";"2020-05-04T16:56:00+02:00";10199560192
"Total apps memory used";"2020-05-04T16:56:05+02:00";10199715840
"Total apps memory used";"2020-05-04T16:56:10+02:00";10180268032
"Total apps memory used";"2020-05-04T16:56:15+02:00";10176417792
"Total apps memory used";"2020-05-04T16:56:20+02:00";10176286720
"Total apps memory used";"2020-05-04T16:56:25+02:00";10181513216
"Total apps memory used";"2020-05-04T16:56:30+02:00";10194272256
"Total apps memory used";"2020-05-04T16:56:35+02:00";10214379520
"Total apps memory used";"2020-05-04T16:56:40+02:00";10190323712
"Total apps memory used";"2020-05-04T16:56:45+02:00";10196029440
"Total apps memory used";"2020-05-04T16:56:50+02:00";10188124160
"Total apps memory used";"2020-05-04T16:56:55+02:00";10196525056
"Total apps memory used";"2020-05-04T16:57:00+02:00";10196893696
"Total apps memory used";"2020-05-04T16:57:05+02:00";10208690176
"Total apps memory used";"2020-05-04T16:57:10+02:00";10228514816
"Total apps memory used";"2020-05-04T16:57:15+02:00";10248376320
"Total apps memory used";"2020-05-04T16:57:20+02:00";10234073088
"Total apps memory used";"2020-05-04T16:57:25+02:00";10237026304
"Total apps memory used";"2020-05-04T16:57:30+02:00";10238844928
"Total apps memory used";"2020-05-04T16:57:35+02:00";10232401920
"Total apps memory used";"2020-05-04T16:57:40+02:00";10235400192
"Total apps memory used";"2020-05-04T16:57:45+02:00";10236755968
"Total apps memory used";"2020-05-04T16:57:50+02:00";10241613824
"Total apps memory used";"2020-05-04T16:57:55+02:00";10244452352
"Total apps memory used";"2020-05-04T16:58:00+02:00";10259980288
"Total apps memory used";"2020-05-04T16:58:05+02:00";10257203200
