timeStamp,elapsed,label,success,Latency
1588589944656,10,Logout,true,3
1588589944660,6,Home,true,6
1588589944660,16,List Products,true,15
1588589944660,18,Login,true,12
1588589944656,30,Add Product 2 to Cart,true,5
1588589944695,25,Add Product to Cart,true,6
1588589944711,9,Logout,true,3
1588589944704,23,Look at Product,true,22
1588589944731,17,List Products with different page,true,15
1588589944728,27,Add Product 2 to Cart,true,5
1588589944755,6,Home,true,6
1588589944755,10,Logout,true,3
1588589944759,20,Login,true,14
1588589944762,18,List Products,true,15
1588589944784,11,Logout,true,3
1588589944763,32,Look at Product,true,31
1588589944768,31,Add Product to Cart,true,6
1588589944781,15,List Products with different page,true,13
1588589944779,27,Add Product 2 to Cart,true,6
1588589944801,6,Home,true,6
1588589944856,6,Home,true,6
1588589944856,10,Logout,true,3
1588589944860,15,List Products,true,14
1588589944860,17,Login,true,11
1588589944860,23,Look at Product,true,21
1588589944895,16,List Products with different page,true,14
1588589944911,6,Home,true,6
1588589944903,26,Add Product to Cart,true,5
1588589944928,10,Logout,true,4
1588589944931,28,Add Product 2 to Cart,true,5
1588589944955,6,Home,true,6
1588589944955,19,Login,true,11
1588589944959,15,List Products,true,14
1588589944968,16,List Products with different page,true,15
1588589944979,10,Logout,true,3
1588589944983,6,Home,true,6
1588589944962,28,Add Product to Cart,true,5
1588589944962,30,Look at Product,true,28
1588589944981,38,Add Product 2 to Cart,true,6
1588589944997,25,Login,true,16
1588589945056,6,Home,true,6
1588589945056,18,Login,true,11
1588589945060,15,List Products,true,14
1588589945060,24,Look at Product,true,23
1588589945060,25,Add Product to Cart,true,4
1588589945103,14,List Products with different page,true,12
1588589945095,28,Add Product 2 to Cart,true,5
1588589945111,19,Login,true,12
1588589945128,6,Home,true,5
1588589945131,9,Logout,true,3
1588589945155,14,List Products,true,13
1588589945155,19,Login,true,12
1588589945163,17,List Products with different page,true,14
1588589945159,22,Look at Product,true,21
1588589945179,6,Home,true,6
1588589945162,23,Add Product to Cart,true,4
1588589945181,9,Logout,true,3
1588589945168,23,Add Product 2 to Cart,true,4
1588589945184,18,Login,true,11
1588589945197,14,List Products,true,13
1588589945256,15,List Products,true,14
1588589945256,18,Login,true,12
1588589945260,21,List Products with different page,true,17
1588589945260,25,Look at Product,true,24
1588589945260,26,Add Product to Cart,true,5
1588589945295,11,Logout,true,4
1588589945311,15,List Products,true,14
1588589945303,29,Add Product 2 to Cart,true,4
1588589945331,7,Home,true,7
1588589945328,19,Login,true,12
1588589945355,16,List Products,true,15
1588589945368,8,Logout,true,2
1588589945362,17,List Products with different page,true,15
1588589945355,29,Look at Product,true,28
1588589945381,6,Home,true,5
1588589945359,28,Add Product to Cart,true,4
1588589945363,29,Add Product 2 to Cart,true,5
1588589945378,18,Login,true,12
1588589945384,15,List Products,true,13
1588589945397,25,Look at Product,true,24
1588589945456,18,List Products,true,17
1588589945460,17,List Products with different page,true,15
1588589945460,27,Add Product to Cart,true,5
1588589945460,27,Add Product 2 to Cart,true,5
1588589945456,32,Look at Product,true,30
1588589945495,7,Home,true,7
1588589945503,10,Logout,true,3
1588589945511,25,Look at Product,true,23
1588589945528,13,List Products,true,12
1588589945531,18,Login,true,11
1588589945568,6,Home,true,6
1588589945563,11,Logout,true,5
1588589945559,16,List Products with different page,true,14
