"Series";"Time";"Value"
"Total Network Received";"2020-05-04T13:07:45+02:00";260152460.8
"Total Network Received";"2020-05-04T13:07:50+02:00";267704187.20000002
"Total Network Received";"2020-05-04T13:07:55+02:00";258893323.2000001
"Total Network Received";"2020-05-04T13:08:00+02:00";264505796.79999995
"Total Network Received";"2020-05-04T13:08:05+02:00";264600283.2
"Total Network Received";"2020-05-04T13:08:10+02:00";260913136.00000003
"Total Network Received";"2020-05-04T13:08:15+02:00";255389163.19999996
"Total Network Received";"2020-05-04T13:08:20+02:00";263758717.21463704
"Total Network Received";"2020-05-04T13:08:25+02:00";259991702.22076422
"Total Network Received";"2020-05-04T13:08:30+02:00";261800801.6
"Total Network Received";"2020-05-04T13:08:35+02:00";256747576.6929814
"Total Network Received";"2020-05-04T13:08:40+02:00";257443940.68157637
"Total Network Received";"2020-05-04T13:08:45+02:00";255646856
"Total Network Received";"2020-05-04T13:08:50+02:00";261611638.4
"Total Network Received";"2020-05-04T13:08:55+02:00";261599963.20000005
"Total Network Received";"2020-05-04T13:09:00+02:00";263107468.79999998
"Total Network Received";"2020-05-04T13:09:05+02:00";260234657.6
"Total Network Received";"2020-05-04T13:09:10+02:00";257614607.1870426
"Total Network Received";"2020-05-04T13:09:15+02:00";260462642.68117628
"Total Network Received";"2020-05-04T13:09:20+02:00";267721239.99999994
"Total Network Received";"2020-05-04T13:09:25+02:00";257765464
"Total Network Received";"2020-05-04T13:09:30+02:00";258924873.6
"Total Network Received";"2020-05-04T13:09:35+02:00";255571252.79999995
"Total Network Received";"2020-05-04T13:09:40+02:00";260488339.20000002
"Total Network Received";"2020-05-04T13:09:45+02:00";263892156.79999998
"Total Network Received";"2020-05-04T13:09:50+02:00";264631817.6
"Total Network Received";"2020-05-04T13:09:55+02:00";257338515.2
"Total Network Received";"2020-05-04T13:10:00+02:00";259228883.20000005
