"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T16:39:40+02:00";9972088832
"Total apps memory used";"2020-05-04T16:39:45+02:00";9975365632
"Total apps memory used";"2020-05-04T16:39:50+02:00";9999441920
"Total apps memory used";"2020-05-04T16:39:55+02:00";10000052224
"Total apps memory used";"2020-05-04T16:40:00+02:00";9978863616
"Total apps memory used";"2020-05-04T16:40:05+02:00";9987653632
"Total apps memory used";"2020-05-04T16:40:10+02:00";9984593920
"Total apps memory used";"2020-05-04T16:40:15+02:00";10003927040
"Total apps memory used";"2020-05-04T16:40:20+02:00";10013265920
"Total apps memory used";"2020-05-04T16:40:25+02:00";9969246208
"Total apps memory used";"2020-05-04T16:40:30+02:00";9990524928
"Total apps memory used";"2020-05-04T16:40:35+02:00";9989980160
"Total apps memory used";"2020-05-04T16:40:40+02:00";10045636608
"Total apps memory used";"2020-05-04T16:40:45+02:00";9989820416
"Total apps memory used";"2020-05-04T16:40:50+02:00";10011750400
"Total apps memory used";"2020-05-04T16:40:55+02:00";10007445504
"Total apps memory used";"2020-05-04T16:41:00+02:00";10002608128
"Total apps memory used";"2020-05-04T16:41:05+02:00";9992056832
"Total apps memory used";"2020-05-04T16:41:10+02:00";9986625536
"Total apps memory used";"2020-05-04T16:41:15+02:00";9980116992
"Total apps memory used";"2020-05-04T16:41:20+02:00";9985990656
"Total apps memory used";"2020-05-04T16:41:25+02:00";10046840832
"Total apps memory used";"2020-05-04T16:41:30+02:00";10008666112
"Total apps memory used";"2020-05-04T16:41:35+02:00";9988415488
"Total apps memory used";"2020-05-04T16:41:40+02:00";10009333760
"Total apps memory used";"2020-05-04T16:41:45+02:00";9988489216
"Total apps memory used";"2020-05-04T16:41:50+02:00";9992761344
"Total apps memory used";"2020-05-04T16:41:55+02:00";10006818816
"Total apps memory used";"2020-05-04T16:42:00+02:00";9993723904
"Total apps memory used";"2020-05-04T16:42:05+02:00";10004684800
"Total apps memory used";"2020-05-04T16:42:10+02:00";9996406784
"Total apps memory used";"2020-05-04T16:42:15+02:00";9989632000
"Total apps memory used";"2020-05-04T16:42:20+02:00";9989476352
"Total apps memory used";"2020-05-04T16:42:25+02:00";9996476416
"Total apps memory used";"2020-05-04T16:42:30+02:00";9994723328
"Total apps memory used";"2020-05-04T16:42:35+02:00";10009018368
"Total apps memory used";"2020-05-04T16:42:40+02:00";10000830464
"Total apps memory used";"2020-05-04T16:42:45+02:00";10002042880
"Total apps memory used";"2020-05-04T16:42:50+02:00";10013872128
"Total apps memory used";"2020-05-04T16:42:55+02:00";10003984384
"Total apps memory used";"2020-05-04T16:43:00+02:00";10012094464
"Total apps memory used";"2020-05-04T16:43:05+02:00";10000781312
"Total apps memory used";"2020-05-04T16:43:10+02:00";10010316800
"Total apps memory used";"2020-05-04T16:43:15+02:00";10006372352
"Total apps memory used";"2020-05-04T16:43:20+02:00";10000052224
"Total apps memory used";"2020-05-04T16:43:25+02:00";10007810048
"Total apps memory used";"2020-05-04T16:43:30+02:00";10028515328
"Total apps memory used";"2020-05-04T16:43:35+02:00";10005123072
"Total apps memory used";"2020-05-04T16:43:40+02:00";10015219712
"Total apps memory used";"2020-05-04T16:43:45+02:00";10009985024
"Total apps memory used";"2020-05-04T16:43:50+02:00";10036719616
"Total apps memory used";"2020-05-04T16:43:55+02:00";10020081664
"Total apps memory used";"2020-05-04T16:44:00+02:00";10009358336
"Total apps memory used";"2020-05-04T16:44:05+02:00";9990262784
"Total apps memory used";"2020-05-04T16:44:10+02:00";10010406912
"Total apps memory used";"2020-05-04T16:44:15+02:00";10003628032
"Total apps memory used";"2020-05-04T16:44:20+02:00";10013990912
"Total apps memory used";"2020-05-04T16:44:25+02:00";10023866368
"Total apps memory used";"2020-05-04T16:44:30+02:00";10006528000
"Total apps memory used";"2020-05-04T16:44:35+02:00";10003636224
"Total apps memory used";"2020-05-04T16:44:40+02:00";10024947712
"Total apps memory used";"2020-05-04T16:44:45+02:00";10034315264
"Total apps memory used";"2020-05-04T16:44:50+02:00";10012864512
"Total apps memory used";"2020-05-04T16:44:55+02:00";10018324480
"Total apps memory used";"2020-05-04T16:45:00+02:00";10017165312
"Total apps memory used";"2020-05-04T16:45:05+02:00";10016149504
"Total apps memory used";"2020-05-04T16:45:10+02:00";10016464896
"Total apps memory used";"2020-05-04T16:45:15+02:00";10009595904
"Total apps memory used";"2020-05-04T16:45:20+02:00";10028810240
"Total apps memory used";"2020-05-04T16:45:25+02:00";10005024768
"Total apps memory used";"2020-05-04T16:45:30+02:00";10021527552
"Total apps memory used";"2020-05-04T16:45:35+02:00";10005164032
"Total apps memory used";"2020-05-04T16:45:40+02:00";10016223232
"Total apps memory used";"2020-05-04T16:45:45+02:00";10011525120
"Total apps memory used";"2020-05-04T16:45:50+02:00";10001854464
"Total apps memory used";"2020-05-04T16:45:55+02:00";10059898880
"Total apps memory used";"2020-05-04T16:46:00+02:00";10016403456
"Total apps memory used";"2020-05-04T16:46:05+02:00";9997930496
