"Series";"Time";"Value"
"Total apps memory used";"2020-05-04T14:45:00+02:00";9111666688
"Total apps memory used";"2020-05-04T14:45:05+02:00";9108164608
"Total apps memory used";"2020-05-04T14:45:10+02:00";9090621440
"Total apps memory used";"2020-05-04T14:45:15+02:00";9114681344
"Total apps memory used";"2020-05-04T14:45:20+02:00";9106931712
"Total apps memory used";"2020-05-04T14:45:25+02:00";9103278080
"Total apps memory used";"2020-05-04T14:45:30+02:00";9105924096
"Total apps memory used";"2020-05-04T14:45:35+02:00";9102077952
"Total apps memory used";"2020-05-04T14:45:40+02:00";9106526208
"Total apps memory used";"2020-05-04T14:45:45+02:00";9106563072
"Total apps memory used";"2020-05-04T14:45:50+02:00";9115418624
"Total apps memory used";"2020-05-04T14:45:55+02:00";9111842816
"Total apps memory used";"2020-05-04T14:46:00+02:00";9118801920
"Total apps memory used";"2020-05-04T14:46:05+02:00";9106624512
"Total apps memory used";"2020-05-04T14:46:10+02:00";9127559168
"Total apps memory used";"2020-05-04T14:46:15+02:00";9103572992
"Total apps memory used";"2020-05-04T14:46:20+02:00";9103728640
"Total apps memory used";"2020-05-04T14:46:25+02:00";9118441472
"Total apps memory used";"2020-05-04T14:46:30+02:00";9110691840
"Total apps memory used";"2020-05-04T14:46:35+02:00";9115459584
"Total apps memory used";"2020-05-04T14:46:40+02:00";9109651456
"Total apps memory used";"2020-05-04T14:46:45+02:00";9111089152
"Total apps memory used";"2020-05-04T14:46:50+02:00";9128611840
"Total apps memory used";"2020-05-04T14:46:55+02:00";9111941120
"Total apps memory used";"2020-05-04T14:47:00+02:00";9114640384
"Total apps memory used";"2020-05-04T14:47:05+02:00";9108860928
"Total apps memory used";"2020-05-04T14:47:10+02:00";9104039936
"Total apps memory used";"2020-05-04T14:47:15+02:00";9113182208
"Total apps memory used";"2020-05-04T14:47:20+02:00";9124937728
"Total apps memory used";"2020-05-04T14:47:25+02:00";9105784832
"Total apps memory used";"2020-05-04T14:47:30+02:00";9113100288
"Total apps memory used";"2020-05-04T14:47:35+02:00";9107808256
"Total apps memory used";"2020-05-04T14:47:40+02:00";9105190912
"Total apps memory used";"2020-05-04T14:47:45+02:00";9122430976
"Total apps memory used";"2020-05-04T14:47:50+02:00";9109643264
"Total apps memory used";"2020-05-04T14:47:55+02:00";9115332608
"Total apps memory used";"2020-05-04T14:48:00+02:00";9131368448
"Total apps memory used";"2020-05-04T14:48:05+02:00";9115832320
"Total apps memory used";"2020-05-04T14:48:10+02:00";9118031872
"Total apps memory used";"2020-05-04T14:48:15+02:00";9106497536
"Total apps memory used";"2020-05-04T14:48:20+02:00";9108676608
"Total apps memory used";"2020-05-04T14:48:25+02:00";9118932992
"Total apps memory used";"2020-05-04T14:48:30+02:00";9112756224
"Total apps memory used";"2020-05-04T14:48:35+02:00";9125003264
"Total apps memory used";"2020-05-04T14:48:40+02:00";9130745856
"Total apps memory used";"2020-05-04T14:48:45+02:00";9149767680
"Total apps memory used";"2020-05-04T14:48:50+02:00";9111101440
"Total apps memory used";"2020-05-04T14:48:55+02:00";9125072896
"Total apps memory used";"2020-05-04T14:49:00+02:00";9115041792
"Total apps memory used";"2020-05-04T14:49:05+02:00";9134178304
"Total apps memory used";"2020-05-04T14:49:10+02:00";9124777984
"Total apps memory used";"2020-05-04T14:49:15+02:00";9117618176
"Total apps memory used";"2020-05-04T14:49:20+02:00";9112657920
"Total apps memory used";"2020-05-04T14:49:25+02:00";9124671488
"Total apps memory used";"2020-05-04T14:49:30+02:00";9108246528
"Total apps memory used";"2020-05-04T14:49:35+02:00";9110228992
"Total apps memory used";"2020-05-04T14:49:40+02:00";9154260992
"Total apps memory used";"2020-05-04T14:49:45+02:00";9123069952
"Total apps memory used";"2020-05-04T14:49:50+02:00";9129324544
"Total apps memory used";"2020-05-04T14:49:55+02:00";9122365440
"Total apps memory used";"2020-05-04T14:50:00+02:00";9119940608
"Total apps memory used";"2020-05-04T14:50:05+02:00";9123418112
"Total apps memory used";"2020-05-04T14:50:10+02:00";9123057664
"Total apps memory used";"2020-05-04T14:50:15+02:00";9123946496
"Total apps memory used";"2020-05-04T14:50:20+02:00";9117970432
"Total apps memory used";"2020-05-04T14:50:25+02:00";9133707264
