"Series";"Time";"Value"
"Total Network Transmitted";"2020-05-04T15:20:45+02:00";1394242423.653924
"Total Network Transmitted";"2020-05-04T15:20:50+02:00";1368999938.4034543
"Total Network Transmitted";"2020-05-04T15:20:55+02:00";1380101984.231103
"Total Network Transmitted";"2020-05-04T15:21:00+02:00";1376945767.8082473
"Total Network Transmitted";"2020-05-04T15:21:05+02:00";1390219016.2773592
"Total Network Transmitted";"2020-05-04T15:21:10+02:00";1363760916.400863
"Total Network Transmitted";"2020-05-04T15:21:15+02:00";1393871962.9360962
"Total Network Transmitted";"2020-05-04T15:21:20+02:00";1398419451.854748
"Total Network Transmitted";"2020-05-04T15:21:25+02:00";1372533124.9011123
"Total Network Transmitted";"2020-05-04T15:21:30+02:00";1413501821.9776168
"Total Network Transmitted";"2020-05-04T15:21:35+02:00";1391310304.1451724
"Total Network Transmitted";"2020-05-04T15:21:40+02:00";1372714421.1264753
"Total Network Transmitted";"2020-05-04T15:21:45+02:00";1389569355.4674675
"Total Network Transmitted";"2020-05-04T15:21:50+02:00";1386831543.065654
"Total Network Transmitted";"2020-05-04T15:21:55+02:00";1380406745.0684698
"Total Network Transmitted";"2020-05-04T15:22:00+02:00";1396008897.367629
"Total Network Transmitted";"2020-05-04T15:22:05+02:00";1395851236.9577131
"Total Network Transmitted";"2020-05-04T15:22:10+02:00";1425034704.0878813
"Total Network Transmitted";"2020-05-04T15:22:15+02:00";1427180521.6516235
"Total Network Transmitted";"2020-05-04T15:22:20+02:00";1421578010.303942
"Total Network Transmitted";"2020-05-04T15:22:25+02:00";1413750336.7433176
"Total Network Transmitted";"2020-05-04T15:22:30+02:00";1434441963.5174274
"Total Network Transmitted";"2020-05-04T15:22:35+02:00";1417420394.2994568
"Total Network Transmitted";"2020-05-04T15:22:40+02:00";1387717984.4812238
"Total Network Transmitted";"2020-05-04T15:22:45+02:00";1418816112.2680233
"Total Network Transmitted";"2020-05-04T15:22:50+02:00";1366237304.3617249
"Total Network Transmitted";"2020-05-04T15:22:55+02:00";1364963092.8989654
"Total Network Transmitted";"2020-05-04T15:23:00+02:00";1430939985.0204787
"Total Network Transmitted";"2020-05-04T15:23:05+02:00";1388471793.0283103
"Total Network Transmitted";"2020-05-04T15:23:10+02:00";1367725488.5387862
"Total Network Transmitted";"2020-05-04T15:23:15+02:00";1391987144.085273
"Total Network Transmitted";"2020-05-04T15:23:20+02:00";1420872583.0403118
"Total Network Transmitted";"2020-05-04T15:23:25+02:00";1410070690.288361
"Total Network Transmitted";"2020-05-04T15:23:30+02:00";1412940139.0269253
"Total Network Transmitted";"2020-05-04T15:23:35+02:00";1419158789.7195108
"Total Network Transmitted";"2020-05-04T15:23:40+02:00";1430593268.5646093
"Total Network Transmitted";"2020-05-04T15:23:45+02:00";1433564482.0461304
"Total Network Transmitted";"2020-05-04T15:23:50+02:00";1419903714.2440262
"Total Network Transmitted";"2020-05-04T15:23:55+02:00";1369727100.6048038
"Total Network Transmitted";"2020-05-04T15:24:00+02:00";1401241679.1167727
"Total Network Transmitted";"2020-05-04T15:24:05+02:00";1386869013.749298
"Total Network Transmitted";"2020-05-04T15:24:10+02:00";1410602055.850056
"Total Network Transmitted";"2020-05-04T15:24:15+02:00";1391063729.2910216
"Total Network Transmitted";"2020-05-04T15:24:20+02:00";1399538981.658305
"Total Network Transmitted";"2020-05-04T15:24:25+02:00";1355244335.805432
"Total Network Transmitted";"2020-05-04T15:24:30+02:00";1391201047.7211137
"Total Network Transmitted";"2020-05-04T15:24:35+02:00";1370135257.562537
"Total Network Transmitted";"2020-05-04T15:24:40+02:00";1372154972.8327184
"Total Network Transmitted";"2020-05-04T15:24:45+02:00";1408072836.6328938
"Total Network Transmitted";"2020-05-04T15:24:50+02:00";1387289633.226698
"Total Network Transmitted";"2020-05-04T15:24:55+02:00";1370436861.1331007
"Total Network Transmitted";"2020-05-04T15:25:00+02:00";1381876882.4410708
"Total Network Transmitted";"2020-05-04T15:25:05+02:00";1375664485.7614913
"Total Network Transmitted";"2020-05-04T15:25:10+02:00";1347617641.909013
"Total Network Transmitted";"2020-05-04T15:25:15+02:00";1414444265.205462
"Total Network Transmitted";"2020-05-04T15:25:20+02:00";1383383871.8752441
"Total Network Transmitted";"2020-05-04T15:25:25+02:00";1383631037.639395
"Total Network Transmitted";"2020-05-04T15:25:30+02:00";1389931835.6424093
"Total Network Transmitted";"2020-05-04T15:25:35+02:00";1403200836.105766
"Total Network Transmitted";"2020-05-04T15:25:40+02:00";1417235917.0320044
"Total Network Transmitted";"2020-05-04T15:25:45+02:00";1407967188.6256762
"Total Network Transmitted";"2020-05-04T15:25:50+02:00";1375840607.3401484
"Total Network Transmitted";"2020-05-04T15:25:55+02:00";1367107765.8295956
"Total Network Transmitted";"2020-05-04T15:26:00+02:00";1385300451.2680123
"Total Network Transmitted";"2020-05-04T15:26:05+02:00";1357066391.9408119
"Total Network Transmitted";"2020-05-04T15:26:10+02:00";1365452741.5538895
"Total Network Transmitted";"2020-05-04T15:26:15+02:00";1381469623.7686927
"Total Network Transmitted";"2020-05-04T15:26:20+02:00";1360547134.4559827
"Total Network Transmitted";"2020-05-04T15:26:25+02:00";1384033391.076342
"Total Network Transmitted";"2020-05-04T15:26:30+02:00";1398697289.6484675
"Total Network Transmitted";"2020-05-04T15:26:35+02:00";1411408072.3314
