timeStamp,elapsed,label,success,Latency
1588600388532,38,Home,true,38
1588600388528,59,List Products,true,56
1588600388553,66,List Products with different page,true,63
1588600388514,106,Look at Product,true,103
1588600388545,78,List Products,true,75
1588600388578,71,Login,true,56
1588600388593,61,Login,true,38
1588600388576,77,List Products with different page,true,70
1588600388610,50,List Products,true,46
1588600388560,108,Look at Product,true,105
1588600388632,48,List Products,true,43
1588600388624,83,List Products with different page,true,52
1588600388618,90,List Products,true,59
1588600388587,123,Look at Product,true,98
1588600388639,71,List Products with different page,true,46
1588600388598,118,Add Product 2 to Cart,true,15
1588600388655,66,List Products with different page,true,64
1588600388694,48,List Products,true,46
1588600388679,73,List Products with different page,true,71
1588600388648,108,Add Product to Cart,true,13
1588600388730,41,Login,true,21
1588600388713,100,Add Product to Cart,true,13
1588600388726,98,Look at Product,true,97
1588600388746,80,Look at Product,true,77
1588600388797,34,Logout,true,12
1588600388781,63,List Products,true,60
1588600388792,54,List Products,true,52
1588600388754,97,Add Product 2 to Cart,true,14
1588600388760,119,Add Product to Cart,true,15
1588600388787,132,Add Product to Cart,true,18
1588600388780,141,Add Product 2 to Cart,true,19
1588600388811,114,Look at Product,true,112
1588600388824,108,Add Product 2 to Cart,true,12
1588600388819,120,Look at Product,true,117
1588600388848,100,List Products with different page,true,97
1588600388855,107,Add Product 2 to Cart,true,16
1588600388840,124,Add Product 2 to Cart,true,15
1588600388834,138,Look at Product,true,137
1588600388954,21,Logout,true,8
1588600388914,69,List Products with different page,true,64
1588600388930,69,List Products,true,66
1588600388974,27,Logout,true,9
1588600388997,13,Home,true,13
1588600388894,117,Look at Product,true,116
1588600388926,85,Add Product to Cart,true,13
1588600388879,133,Add Product 2 to Cart,true,23
1588600388987,60,List Products with different page,true,59
1588600388944,115,Add Product to Cart,true,11
1588600389024,36,Logout,true,8
1588600389039,21,Logout,true,6
1588600388978,92,Look at Product,true,91
1588600389056,23,Logout,true,6
1588600389079,29,Logout,true,10
1588600389020,92,Add Product to Cart,true,19
1588600388992,120,Look at Product,true,118
1588600389032,83,Add Product to Cart,true,15
1588600389047,75,Add Product 2 to Cart,true,10
1588600389010,122,Add Product to Cart,true,16
1588600389154,11,Home,true,11
1588600389126,42,List Products with different page,true,38
1588600389094,82,Add Product to Cart,true,11
1588600389144,40,List Products with different page,true,36
1588600389175,14,Home,true,14
1588600389129,64,Look at Product,true,62
1588600389113,81,Add Product 2 to Cart,true,14
1588600389224,15,Home,true,15
1588600389200,45,Login,true,29
1588600389239,13,Home,true,13
1588600389248,21,Logout,true,6
1588600389255,15,Home,true,15
1588600389187,85,Add Product 2 to Cart,true,11
1588600389192,80,Add Product to Cart,true,10
1588600389177,96,Add Product to Cart,true,14
1588600389218,65,List Products with different page,true,62
1588600388960,328,List Products with different page,true,326
1588600389232,58,List Products with different page,true,56
1588600389279,16,Home,true,16
1588600389210,87,List Products with different page,true,85
1588600389294,34,List Products with different page,true,32
1588600389313,31,Logout,true,10
1588600389290,68,Add Product 2 to Cart,true,10
1588600389331,61,Add Product to Cart,true,10
1588600389355,37,Login,true,20
1588600389326,67,Add Product 2 to Cart,true,13
1588600389344,64,Add Product 2 to Cart,true,10
1588600389375,35,Login,true,20
1588600389388,25,Logout,true,9
1588600389378,36,List Products with different page,true,33
1588600389392,44,List Products with different page,true,41
1588600389397,44,List Products,true,42
1588600389424,37,Login,true,19
1588600389448,15,Home,true,14
1588600389439,47,Login,true,30
1588600389455,37,Login,true,21
1588600389418,75,Add Product 2 to Cart,true,13
1588600389410,84,Add Product 2 to Cart,true,12
1588600389479,43,Login,true,19
1588600389432,93,Add Product 2 to Cart,true,21
1588600389512,14,Home,true,14
1588600389490,37,Logout,true,16
1588600389527,27,Logout,true,6
1588600389545,26,Logout,true,9
1588600389529,44,List Products with different page,true,40
1588600389494,84,Add Product 2 to Cart,true,19
1588600389556,51,List Products,true,48
1588600389587,26,Home,true,26
1588600389576,49,List Products,true,46
1588600389618,28,Logout,true,11
1588600389610,37,Logout,true,7
1588600389631,39,Logout,true,10
1588600389578,113,Add Product 2 to Cart,true,11
1588600389624,69,List Products,true,66
1588600389639,70,List Products,true,64
1588600389690,32,Home,true,32
1588600389694,30,Logout,true,7
1588600389648,83,Login,true,38
1588600389655,88,List Products,true,86
1588600389592,153,Add Product 2 to Cart,true,14
1588600389726,19,Home,true,19
1588600389713,37,Login,true,18
1588600389744,13,Home,true,13
1588600389597,167,Look at Product,true,166
1588600389679,93,List Products,true,91
1588600389778,28,Logout,true,9
1588600389810,19,Home,true,19
1588600389818,14,Home,true,14
1588600389791,42,Logout,true,17
1588600389787,46,Login,true,22
1588600389730,110,Add Product 2 to Cart,true,12
1588600389754,86,Look at Product,true,85
1588600389832,11,Home,true,11
1588600389775,83,Look at Product,true,80
1588600389797,85,Add Product to Cart,true,22
1588600389848,53,List Products,true,50
1588600389824,80,Look at Product,true,79
1588600389894,16,Home,true,16
1588600389839,77,Look at Product,true,75
1588600389890,50,Login,true,21
1588600389855,95,Look at Product,true,93
1588600389930,28,Logout,true,10
1588600389926,42,Login,true,22
1588600389913,56,List Products,true,49
1588600389879,92,Look at Product,true,91
1588600389944,35,Login,true,21
1588600389978,18,Home,true,18
1588600389992,15,Home,true,15
1588600389987,32,List Products,true,30
1588600389975,74,Add Product to Cart,true,11
1588600389954,98,Add Product to Cart,true,9
1588600390010,45,Login,true,19
1588600389998,75,List Products with different page,true,72
1588600390017,59,Login,true,25
1588600390033,46,Login,true,23
1588600390024,106,Add Product to Cart,true,12
1588600390039,96,Add Product to Cart,true,17
1588600390055,81,Add Product to Cart,true,12
1588600390093,44,Login,true,26
1588600390090,50,List Products,true,48
1588600390130,12,Home,true,12
1588600390049,108,Look at Product,true,107
1588600390126,40,List Products,true,39
1588600390079,89,Add Product to Cart,true,12
1588600390113,70,Look at Product,true,67
1588600390144,39,List Products,true,35
1588600390154,39,List Products with different page,true,37
1588600390175,40,List Products with different page,true,37
1588600390178,42,Login,true,19
1588600390192,48,Login,true,24
1588600390211,59,List Products,true,57
1588600390232,50,List Products,true,48
1588600390197,87,Add Product 2 to Cart,true,13
1588600390255,44,List Products with different page,true,41
1588600390187,113,Look at Product,true,107
1588600390224,86,List Products with different page,true,82
1588600390239,76,List Products with different page,true,73
1588600390218,99,List Products,true,93
1588600390279,39,List Products with different page,true,33
1588600390249,81,Add Product to Cart,true,10
1588600390294,38,List Products,true,36
1588600390330,32,Login,true,17
1588600390291,75,Look at Product,true,73
1588600390314,77,Add Product to Cart,true,12
1588600390327,75,Look at Product,true,74
1588600390397,21,Logout,true,7
1588600390354,65,Add Product 2 to Cart,true,11
1588600390344,76,Look at Product,true,75
1588600390378,51,List Products,true,50
1588600390392,43,List Products,true,38
1588600390375,101,Add Product 2 to Cart,true,12
1588600390386,99,Add Product to Cart,true,10
1588600390410,96,Look at Product,true,96
1588600390448,58,List Products with different page,true,49
1588600390418,89,Look at Product,true,89
1588600390424,93,Add Product 2 to Cart,true,14
1588600390439,127,Add Product 2 to Cart,true,20
1588600390434,132,Look at Product,true,104
1588600390454,116,Add Product 2 to Cart,true,14
1588600390513,70,List Products with different page,true,69
1588600390479,111,Add Product 2 to Cart,true,14
1588600390555,43,Logout,true,26
1588600390530,72,List Products,true,71
1588600390598,17,Home,true,17
1588600390577,45,Logout,true,14
1588600390490,147,Add Product to Cart,true,16
1588600390494,144,Look at Product,true,143
1588600390526,127,Add Product to Cart,true,39
1588600390587,65,List Products with different page,true,61
1588600390624,70,Logout,true,6
1588600390545,155,Add Product to Cart,true,36
1588600390655,55,Logout,true,8
1588600390619,91,Add Product to Cart,true,11
1588600390679,34,Logout,true,6
1588600390578,139,Look at Product,true,138
1588600390639,78,Logout,true,7
1588600390632,88,Add Product to Cart,true,11
1588600390610,110,Add Product to Cart,true,9
1588600390592,134,Look at Product,true,133
1588600390647,113,Add Product 2 to Cart,true,17
1588600390690,71,List Products with different page,true,68
1588600390754,15,Home,true,15
1588600390727,53,List Products with different page,true,51
1588600390695,86,Add Product to Cart,true,12
1588600390775,12,Home,true,12
1588600390745,48,List Products with different page,true,46
1588600390713,81,Add Product 2 to Cart,true,11
1588600390730,79,Look at Product,true,78
1588600390799,39,Login,true,21
1588600390824,16,Home,true,16
1588600390778,69,Add Product to Cart,true,11
1588600390810,38,List Products with different page,true,36
1588600390839,16,Home,true,16
1588600390787,69,Add Product 2 to Cart,true,9
1588600390818,39,List Products with different page,true,35
1588600390832,31,List Products with different page,true,29
1588600390854,16,Home,true,12
1588600390792,79,Add Product to Cart,true,9
1588600390848,25,Logout,true,9
1588600390879,21,Home,true,21
1588600390894,38,List Products with different page,true,34
1588600390913,21,Logout,true,7
1588600390890,61,Add Product 2 to Cart,true,12
1588600390954,38,Login,true,22
1588600390926,66,Add Product 2 to Cart,true,9
1588600390930,66,Add Product to Cart,true,8
1588600390975,46,Login,true,21
1588600390987,35,Logout,true,8
1588600390944,79,Add Product 2 to Cart,true,10
1588600390978,55,List Products with different page,true,53
1588600390993,48,List Products with different page,true,46
1588600390997,46,List Products,true,44
1588600391048,14,Home,true,14
1588600391024,40,Login,true,28
1588600391039,39,Login,true,18
1588600391055,40,Login,true,20
1588600391010,91,Add Product 2 to Cart,true,13
1588600391018,88,Add Product 2 to Cart,true,30
1588600391079,36,Login,true,19
1588600391090,28,Logout,true,8
1588600391032,88,Add Product 2 to Cart,true,16
1588600391113,20,Home,true,20
1588600391126,19,Logout,true,5
1588600391094,67,Add Product 2 to Cart,true,11
1588600391129,33,List Products with different page,true,31
1588600391144,24,Logout,true,5
1588600391154,29,List Products,true,26
1588600391187,11,Home,true,11
1588600391175,34,List Products,true,32
1588600391210,21,Logout,true,6
1588600391218,22,Logout,true,7
1588600391232,36,Logout,true,6
1588600391178,90,Add Product 2 to Cart,true,14
1588600391192,78,Add Product 2 to Cart,true,9
1588600391225,52,List Products,true,47
1588600391197,92,Look at Product,true,91
1588600391248,42,Login,true,23
1588600391256,42,List Products,true,40
1588600391290,15,Home,true,15
1588600391239,68,List Products,true,66
1588600391294,28,Logout,true,5
1588600391279,51,List Products,true,49
1588600391326,20,Home,true,20
1588600391313,38,Login,true,20
1588600391344,15,Home,true,15
1588600391378,30,Logout,true,8
1588600391392,22,Logout,true,9
1588600391354,62,Look at Product,true,61
1588600391330,91,Add Product 2 to Cart,true,15
1588600391410,14,Home,true,14
1588600391387,41,Login,true,26
1588600391418,19,Home,true,19
1588600391432,10,Home,true,10
1588600391374,79,Look at Product,true,77
1588600391397,99,Add Product to Cart,true,14
1588600391438,59,Look at Product,true,58
1588600391494,11,Home,true,11
1588600391424,82,Look at Product,true,79
1588600391448,59,List Products,true,50
1588600391490,37,Login,true,20
1588600391455,72,Look at Product,true,68
1588600391513,48,List Products,true,44
1588600391530,33,Logout,true,18
1588600391526,46,Login,true,22
1588600391479,94,Look at Product,true,93
1588600391543,44,Login,true,23
1588600391578,15,Home,true,15
1588600391593,18,Home,true,18
1588600391587,44,List Products,true,42
1588600391599,38,List Products with different page,true,35
1588600391575,76,Add Product to Cart,true,10
1588600391554,100,Add Product to Cart,true,11
1588600391610,49,Login,true,32
1588600391618,48,Login,true,26
1588600391632,36,Login,true,23
1588600391624,79,Add Product to Cart,true,15
1588600391693,34,Login,true,20
1588600391639,89,Add Product to Cart,true,21
1588600391648,91,Look at Product,true,88
1588600391690,53,List Products,true,52
1588600391730,20,Home,true,20
1588600391679,72,Add Product to Cart,true,10
1588600391713,66,Look at Product,true,63
1588600391654,129,Add Product to Cart,true,9
1588600391744,39,List Products,true,37
1588600391754,29,List Products with different page,true,28
1588600391726,60,List Products,true,57
1588600391778,31,Login,true,17
1588600391775,40,List Products with different page,true,38
1588600391792,35,Login,true,19
1588600391809,33,List Products,true,28
1588600391818,29,List Products,true,26
1588600391787,62,Look at Product,true,59
1588600391797,59,Add Product 2 to Cart,true,11
1588600391824,31,List Products with different page,true,29
1588600391832,35,List Products,true,33
1588600391839,31,List Products with different page,true,29
1588600391855,42,List Products with different page,true,38
1588600391848,62,Add Product to Cart,true,11
1588600391879,52,List Products with different page,true,49
1588600391895,54,List Products,true,50
1588600391931,32,Login,true,20
1588600391891,80,Look at Product,true,78
1588600391913,91,Add Product to Cart,true,11
1588600391997,22,Logout,true,8
1588600391978,53,List Products,true,51
1588600391955,85,Add Product 2 to Cart,true,14
1588600391992,47,List Products,true,44
1588600391926,121,Look at Product,true,118
1588600391975,85,Add Product 2 to Cart,true,11
1588600391944,121,Look at Product,true,120
1588600392048,40,List Products with different page,true,38
1588600391987,104,Add Product to Cart,true,10
1588600392010,108,Look at Product,true,107
1588600392039,81,Add Product 2 to Cart,true,12
1588600392032,90,Look at Product,true,88
1588600392024,101,Add Product 2 to Cart,true,13
1588600392113,33,List Products with different page,true,31
1588600392018,139,Look at Product,true,138
1588600392094,80,Look at Product,true,79
1588600392091,85,Add Product to Cart,true,13
1588600392055,126,Add Product 2 to Cart,true,13
1588600392154,22,Logout,true,7
1588600392079,103,Add Product 2 to Cart,true,13
1588600392126,69,Add Product to Cart,true,12
1588600392130,65,List Products,true,62
