timeStamp,elapsed,label,success,Latency
1588019660517,1144,Add Product to Cart,true,161
1588019660789,903,List Products with different page,true,872
1588019660997,703,List Products with different page,true,675
1588019660785,919,List Products with different page,true,867
1588019660964,757,List Products with different page,true,728
1588019661468,261,List Products with different page,true,212
1588019661495,240,List Products with different page,true,193
1588019661009,743,List Products with different page,true,677
1588019661171,698,List Products with different page,true,670
1588019661535,367,List Products with different page,true,295
1588019661661,310,List Products with different page,true,266
1588019660766,1383,Add Product 2 to Cart,true,104
1588019662150,265,Logout,true,47
1588019660960,1471,Add Product to Cart,true,170
1588019662415,118,Home,true,118
1588019661037,1664,Add Product to Cart,true,667
1588019660870,1840,Add Product 2 to Cart,true,101
1588019662710,173,Logout,true,48
1588019662533,470,Login,true,346
1588019662431,602,List Products with different page,true,558
1588019661305,1729,Add Product to Cart,true,544
1588019661413,1632,Add Product to Cart,true,294
1588019662884,276,Home,true,276
1588019661419,1763,Add Product to Cart,true,382
1588019661166,2055,Add Product to Cart,true,475
1588019661722,1572,Add Product 2 to Cart,true,159
1588019661312,2002,Add Product to Cart,true,705
1588019661481,1841,Add Product to Cart,true,353
1588019662701,632,List Products with different page,true,586
1588019661871,1511,Add Product 2 to Cart,true,144
1588019661729,1657,Add Product 2 to Cart,true,219
1588019661736,1655,Add Product 2 to Cart,true,211
1588019661753,1646,Add Product 2 to Cart,true,170
1588019661693,1706,Add Product 2 to Cart,true,168
1588019663004,455,List Products,true,410
1588019663161,305,Login,true,117
1588019663400,168,Logout,true,62
1588019663383,190,Logout,true,33
1588019661705,1871,Add Product 2 to Cart,true,232
1588019663387,189,Logout,true,57
1588019663392,186,Logout,true,70
1588019663295,294,Logout,true,38
1588019663400,204,Logout,true,37
1588019661701,1936,Add Product 2 to Cart,true,212
1588019663573,106,Home,true,105
1588019663035,643,List Products with different page,true,598
1588019663577,112,Home,true,112
1588019663589,105,Home,true,105
1588019663579,131,Home,true,131
1588019661905,1814,Add Product 2 to Cart,true,85
1588019661973,1748,Add Product 2 to Cart,true,175
1588019663605,136,Home,true,136
1588019663638,115,Logout,true,40
1588019663577,280,Logout,true,29
1588019663183,679,List Products with different page,true,634
1588019663221,673,List Products with different page,true,602
1588019663046,850,List Products with different page,true,804
1588019663315,586,List Products with different page,true,522
1588019663323,585,List Products with different page,true,539
1588019663568,350,Home,true,349
1588019663858,79,Home,true,79
1588019663721,245,Logout,true,108
1588019663966,133,Home,true,133
1588019663719,400,Logout,true,75
1588019663754,368,Home,true,364
1588019663466,734,List Products,true,685
1588019664119,98,Home,true,98
1588019663035,1199,Add Product 2 to Cart,true,96
1588019664235,93,Logout,true,31
1588019663336,1049,Add Product 2 to Cart,true,119
1588019663690,738,Login,true,655
1588019664329,112,Home,true,112
1588019663742,703,Login,true,606
1588019663711,822,Login,true,647
1588019663695,902,Login,true,683
1588019663679,929,Login,true,651
1588019663461,1147,Look at Product,true,1123
1588019663920,704,Login,true,658
1588019664386,303,Logout,true,38
1588019663937,808,Login,true,679
1588019664217,553,Login,true,470
1588019664689,114,Home,true,114
1588019664122,688,Login,true,572
1588019664100,779,Login,true,599
1588019664534,383,List Products,true,335
1588019664441,493,Login,true,289
1588019664428,588,List Products,true,539
1588019664598,435,List Products,true,386
1588019664810,246,List Products,true,198
1588019663681,1400,Add Product 2 to Cart,true,209
1588019664804,299,Login,true,115
1588019663897,1220,Add Product 2 to Cart,true,148
1588019664608,530,List Products,true,463
1588019664446,708,List Products,true,639
1588019664770,406,List Products,true,356
1588019665081,103,Logout,true,38
1588019663865,1324,Add Product 2 to Cart,true,196
1588019664624,575,List Products,true,522
1588019664745,513,List Products,true,460
1588019664202,1071,Look at Product,true,1048
1588019665117,181,Logout,true,39
1588019665184,116,Home,true,116
1588019664880,562,List Products,true,492
1588019663903,1543,Add Product 2 to Cart,true,113
1588019665299,156,Home,true,156
1588019665189,290,Logout,true,45
1588019663898,1636,Add Product 2 to Cart,true,133
1588019664934,660,List Products,true,616
1588019665301,311,Login,true,260
1588019665104,508,List Products,true,471
1588019665480,155,Home,true,155
1588019665447,208,Logout,true,74
1588019665535,137,Logout,true,35
1588019665456,258,Login,true,169
1588019663920,1903,Add Product 2 to Cart,true,256
1588019664608,1231,Add Product to Cart,true,86
1588019665656,201,Home,true,200
1588019665824,105,Logout,true,36
1588019665672,347,Home,true,347
1588019665035,1049,Look at Product,true,1021
1588019665929,227,Home,true,227
1588019665858,310,Login,true,153
1588019665612,592,List Products,true,546
1588019665059,1180,Look at Product,true,1172
1588019665445,961,Look at Product,true,933
1588019665177,1239,Look at Product,true,1210
1588019665636,797,Login,true,372
1588019666019,429,Login,true,340
1588019665715,750,List Products,true,704
1588019665018,1457,Look at Product,true,1434
1588019665840,670,List Products with different page,true,606
1588019665157,1448,Look at Product,true,1423
1588019665140,1475,Look at Product,true,1450
1588019665200,1502,Look at Product,true,1477
1588019664917,1885,Look at Product,true,1862
1588019666156,679,Login,true,357
1588019666168,700,List Products,true,655
1588019666433,538,List Products,true,475
1588019665260,1752,Look at Product,true,1728
1588019666448,571,List Products,true,528
1588019665274,1784,Add Product to Cart,true,146
1588019665596,1472,Look at Product,true,1426
1588019665614,1606,Look at Product,true,1561
1588019666466,833,Look at Product,true,810
1588019666836,591,List Products,true,547
1588019666239,1217,Add Product to Cart,true,184
1588019666206,1268,Look at Product,true,1181
1588019667059,505,List Products with different page,true,460
1588019666085,1505,Add Product to Cart,true,329
1588019666511,1102,Add Product 2 to Cart,true,194
1588019666476,1209,Add Product to Cart,true,122
1588019666406,1294,Add Product to Cart,true,88
1588019666416,1335,Add Product to Cart,true,71
1588019667613,140,Logout,true,34
1588019667753,83,Home,true,83
1588019666606,1246,Add Product to Cart,true,81
1588019666615,1245,Add Product to Cart,true,132
1588019667457,463,List Products with different page,true,421
1588019666972,994,Look at Product,true,969
1588019667836,375,Login,true,169
1588019666870,1359,Look at Product,true,1334
1588019667686,556,List Products with different page,true,527
1588019667591,690,List Products with different page,true,645
1588019667069,1235,Add Product to Cart,true,125
1588019667751,555,List Products with different page,true,511
1588019667019,1299,Look at Product,true,1275
1588019666703,1624,Add Product to Cart,true,162
1588019667701,635,List Products with different page,true,591
1588019666803,1596,Add Product to Cart,true,152
1588019667012,1516,Add Product to Cart,true,137
1588019667860,680,List Products with different page,true,638
1588019667852,705,List Products with different page,true,655
1588019667300,1346,Add Product to Cart,true,147
1588019667220,1435,Add Product to Cart,true,66
1588019667474,1261,Add Product to Cart,true,124
1588019667429,1431,Look at Product,true,1409
1588019668304,583,List Products with different page,true,520
1588019668328,699,List Products with different page,true,659
1588019667566,1473,Add Product 2 to Cart,true,151
1588019668211,898,List Products,true,828
1588019669040,114,Logout,true,35
1588019668399,772,List Products with different page,true,746
1588019667966,1269,Add Product to Cart,true,65
1588019668529,720,List Products with different page,true,680
1588019668735,621,List Products with different page,true,535
1588019668647,728,List Products with different page,true,684
1588019669154,285,Home,true,285
1588019668655,931,List Products with different page,true,867
1588019669236,359,List Products with different page,true,311
1588019667921,1722,Add Product 2 to Cart,true,244
1588019668337,1473,Add Product 2 to Cart,true,198
1588019669439,378,Login,true,267
1588019668229,1620,Add Product to Cart,true,77
1588019669643,226,Logout,true,57
1588019668283,1615,Add Product 2 to Cart,true,74
1588019668243,1727,Add Product 2 to Cart,true,84
